county,date,rooms,rooms_occupied,trailers_requested,trailers_delivered,donated_trailers_delivered,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
'Alameda County',2020-07-30,693,521,91,91,0,?,?,?,?,?,?,?,?
'Alpine County',2020-07-30,0,0,0,0,0,?,?,?,?,?,?,?,?
'Amador County',2020-07-30,0,0,0,0,0,?,?,?,?,?,?,?,?
'Butte County',2020-07-30,129,129,0,0,0,?,?,?,?,?,?,?,?
'Calaveras County',2020-07-30,31,19,0,0,0,?,?,?,?,?,?,?,?
'Colusa County',2020-07-30,0,0,0,0,0,?,?,?,?,?,?,?,?
'Contra Costa County',2020-07-30,566,469,0,0,0,?,?,?,?,?,?,?,?
'Del Norte County',2020-07-30,28,28,0,0,0,?,?,?,?,?,?,?,?
'El Dorado County',2020-07-30,46,38,0,0,0,?,?,?,?,?,?,?,?
'Fresno County',2020-07-30,366,350,28,28,0,?,?,?,?,?,?,?,?
'Glenn County',2020-07-30,0,0,0,0,0,?,?,?,?,?,?,?,?
'Humboldt County',2020-07-30,74,49,15,7,0,?,?,?,?,?,?,?,?
'Imperial County',2020-07-30,126,120,80,79,0,?,?,?,?,?,?,?,?
'Inyo County',2020-07-30,10,1,0,0,0,?,?,?,?,?,?,?,?
'Kern County',2020-07-30,24,24,15,15,0,?,?,?,?,?,?,?,?
'Kings County',2020-07-30,44,44,0,0,0,?,?,?,?,?,?,?,?
'Lake County',2020-07-30,0,0,0,0,0,?,?,?,?,?,?,?,?
'Lassen County',2020-07-30,9,9,0,0,0,?,?,?,?,?,?,?,?
'Los Angeles County',2020-07-30,4484,3805,651,651,0,?,?,?,?,?,?,?,?
'Madera County ',2020-07-30,17,17,0,0,0,?,?,?,?,?,?,?,?
'Marin County ',2020-07-30,177,108,44,7,0,?,?,?,?,?,?,?,?
'Mariposa County',2020-07-30,44,7,0,0,0,?,?,?,?,?,?,?,?
'Mendocino County',2020-07-30,113,49,0,0,0,?,?,?,?,?,?,?,?
'Merced County',2020-07-30,124,35,0,0,0,?,?,?,?,?,?,?,?
'Modoc County',2020-07-30,2,1,0,0,0,?,?,?,?,?,?,?,?
'Mono County',2020-07-30,5,0,0,0,0,?,?,?,?,?,?,?,?
'Monterey County',2020-07-30,127,102,108,15,8,?,?,?,?,?,?,?,?
'Napa County ',2020-07-30,111,99,18,12,0,?,?,?,?,?,?,?,?
'Nevada County ',2020-07-30,70,10,0,0,0,?,?,?,?,?,?,?,?
'Orange County',2020-07-30,666,568,78,78,0,?,?,?,?,?,?,?,?
'Placer County',2020-07-30,77,40,12,12,0,?,?,?,?,?,?,?,?
'Plumas County',2020-07-30,4,4,0,0,0,?,?,?,?,?,?,?,?
'Riverside County',2020-07-30,326,326,15,15,0,?,?,?,?,?,?,?,?
'Sacramento County',2020-07-30,525,503,63,63,0,?,?,?,?,?,?,?,?
'San Benito County',2020-07-30,23,23,3,3,0,?,?,?,?,?,?,?,?
'San Bernardino County',2020-07-30,427,427,20,0,20,?,?,?,?,?,?,?,?
'San Diego County',2020-07-30,1197,181,44,44,0,?,?,?,?,?,?,?,?
'San Francisco',2020-07-30,2614,1895,91,91,0,?,?,?,?,?,?,?,?
'San Joaquin County',2020-07-30,73,66,8,8,0,?,?,?,?,?,?,?,?
'San Luis Obispo County',2020-07-30,155,0,14,14,0,?,?,?,?,?,?,?,?
'San Mateo County',2020-07-30,166,166,0,0,0,?,?,?,?,?,?,?,?
'Santa Barbara County',2020-07-30,148,115,0,0,0,?,?,?,?,?,?,?,?
'Santa Clara County',2020-07-30,674,456,105,12,0,?,?,?,?,?,?,?,?
'Santa Cruz County',2020-07-30,149,136,35,0,12,?,?,?,?,?,?,?,?
'Shasta County',2020-07-30,97,97,0,0,0,?,?,?,?,?,?,?,?
'Sierra County',2020-07-30,0,0,0,0,0,?,?,?,?,?,?,?,?
'Siskiyou County',2020-07-30,3,3,6,6,0,?,?,?,?,?,?,?,?
'Solano County',2020-07-30,216,113,0,0,0,?,?,?,?,?,?,?,?
'Sonoma County',2020-07-30,77,77,24,24,0,?,?,?,?,?,?,?,?
'Stanislaus County',2020-07-30,127,103,0,0,0,?,?,?,?,?,?,?,?
'Sutter County',2020-07-30,21,21,5,5,0,?,?,?,?,?,?,?,?
'Tehama County',2020-07-30,0,0,5,5,0,?,?,?,?,?,?,?,?
'Trinity County',2020-07-30,10,0,0,0,0,?,?,?,?,?,?,?,?
'Tulare County',2020-07-30,113,70,0,0,0,?,?,?,?,?,?,?,?
'Tuolumne County',2020-07-30,50,34,0,0,0,?,?,?,?,?,?,?,?
'Ventura County',2020-07-30,331,142,0,0,0,?,?,?,?,?,?,?,?
'Yolo County',2020-07-30,167,126,0,0,0,?,?,?,?,?,?,?,?
'Yuba County',2020-07-30,6,6,5,5,0,?,?,?,?,?,?,?,?
'Wilton Rancheria Tribe',2020-07-30,0,0,10,10,0,?,?,?,?,?,?,?,?
'Bishop Paiute Tribal Council',2020-07-30,0,0,5,5,0,?,?,?,?,?,?,?,?
'Alameda County',2020-07-31,693,521,91,91,0,?,?,?,?,?,?,?,?
'Alpine County',2020-07-31,0,0,0,0,0,?,?,?,?,?,?,?,?
'Amador County',2020-07-31,0,0,0,0,0,?,?,?,?,?,?,?,?
'Butte County',2020-07-31,129,129,0,0,0,?,?,?,?,?,?,?,?
'Calaveras County',2020-07-31,31,19,0,0,0,?,?,?,?,?,?,?,?
'Colusa County',2020-07-31,0,0,0,0,0,?,?,?,?,?,?,?,?
'Contra Costa County',2020-07-31,566,469,0,0,0,?,?,?,?,?,?,?,?
'Del Norte County',2020-07-31,28,28,0,0,0,?,?,?,?,?,?,?,?
'El Dorado County',2020-07-31,46,38,0,0,0,?,?,?,?,?,?,?,?
'Fresno County',2020-07-31,366,350,28,28,0,?,?,?,?,?,?,?,?
'Glenn County',2020-07-31,0,0,0,0,0,?,?,?,?,?,?,?,?
'Humboldt County',2020-07-31,74,49,15,7,0,?,?,?,?,?,?,?,?
'Imperial County',2020-07-31,126,120,80,79,0,?,?,?,?,?,?,?,?
'Inyo County',2020-07-31,10,1,0,0,0,?,?,?,?,?,?,?,?
'Kern County',2020-07-31,22,22,15,15,0,?,?,?,?,?,?,?,?
'Kings County',2020-07-31,44,44,0,0,0,?,?,?,?,?,?,?,?
'Lake County',2020-07-31,0,0,0,0,0,?,?,?,?,?,?,?,?
'Lassen County',2020-07-31,9,9,0,0,0,?,?,?,?,?,?,?,?
'Los Angeles County',2020-07-31,4484,3822,651,651,0,?,?,?,?,?,?,?,?
'Madera County ',2020-07-31,17,17,0,0,0,?,?,?,?,?,?,?,?
'Marin County ',2020-07-31,177,108,44,7,0,?,?,?,?,?,?,?,?
'Mariposa County',2020-07-31,44,7,0,0,0,?,?,?,?,?,?,?,?
'Mendocino County',2020-07-31,120,47,0,0,0,?,?,?,?,?,?,?,?
'Merced County',2020-07-31,124,35,0,0,0,?,?,?,?,?,?,?,?
'Modoc County',2020-07-31,2,1,0,0,0,?,?,?,?,?,?,?,?
'Mono County',2020-07-31,5,0,0,0,0,?,?,?,?,?,?,?,?
'Monterey County',2020-07-31,127,102,108,15,8,?,?,?,?,?,?,?,?
'Napa County ',2020-07-31,111,99,18,12,0,?,?,?,?,?,?,?,?
'Nevada County ',2020-07-31,70,10,0,0,0,?,?,?,?,?,?,?,?
'Orange County',2020-07-31,666,569,78,78,0,?,?,?,?,?,?,?,?
'Placer County',2020-07-31,77,40,12,12,0,?,?,?,?,?,?,?,?
'Plumas County',2020-07-31,4,4,0,0,0,?,?,?,?,?,?,?,?
'Riverside County',2020-07-31,331,331,15,15,0,?,?,?,?,?,?,?,?
'Sacramento County',2020-07-31,525,503,63,63,0,?,?,?,?,?,?,?,?
'San Benito County',2020-07-31,23,23,3,3,0,?,?,?,?,?,?,?,?
'San Bernardino County',2020-07-31,427,427,20,0,20,?,?,?,?,?,?,?,?
'San Diego County',2020-07-31,1197,182,44,44,0,?,?,?,?,?,?,?,?
'San Francisco',2020-07-31,2614,1895,91,91,0,?,?,?,?,?,?,?,?
'San Joaquin County',2020-07-31,73,68,8,8,0,?,?,?,?,?,?,?,?
'San Luis Obispo County',2020-07-31,155,0,14,14,0,?,?,?,?,?,?,?,?
'San Mateo County',2020-07-31,164,164,0,0,0,?,?,?,?,?,?,?,?
'Santa Barbara County',2020-07-31,148,115,0,0,0,?,?,?,?,?,?,?,?
'Santa Clara County',2020-07-31,674,456,105,12,0,?,?,?,?,?,?,?,?
'Santa Cruz County',2020-07-31,149,134,35,0,12,?,?,?,?,?,?,?,?
'Shasta County',2020-07-31,97,97,0,0,0,?,?,?,?,?,?,?,?
'Sierra County',2020-07-31,0,0,0,0,0,?,?,?,?,?,?,?,?
'Siskiyou County',2020-07-31,4,4,6,6,0,?,?,?,?,?,?,?,?
'Solano County',2020-07-31,216,115,0,0,0,?,?,?,?,?,?,?,?
'Sonoma County',2020-07-31,77,77,24,24,0,?,?,?,?,?,?,?,?
'Stanislaus County',2020-07-31,130,105,0,0,0,?,?,?,?,?,?,?,?
'Sutter County',2020-07-31,14,14,5,5,0,?,?,?,?,?,?,?,?
'Tehama County',2020-07-31,0,0,5,5,0,?,?,?,?,?,?,?,?
'Trinity County',2020-07-31,10,0,0,0,0,?,?,?,?,?,?,?,?
'Tulare County',2020-07-31,113,70,0,0,0,?,?,?,?,?,?,?,?
'Tuolumne County',2020-07-31,50,34,0,0,0,?,?,?,?,?,?,?,?
'Ventura County',2020-07-31,331,147,0,0,0,?,?,?,?,?,?,?,?
'Yolo County',2020-07-31,167,124,0,0,0,?,?,?,?,?,?,?,?
'Yuba County',2020-07-31,6,6,5,5,0,?,?,?,?,?,?,?,?
'Wilton Rancheria Tribe',2020-07-31,0,0,10,10,0,?,?,?,?,?,?,?,?
'Bishop Paiute Tribal Council',2020-07-31,0,0,5,5,0,?,?,?,?,?,?,?,?
'Alameda County',2020-08-03,833,521,91,91,0,?,?,?,?,?,?,?,?
'Alpine County',2020-08-03,0,0,0,0,0,?,?,?,?,?,?,?,?
'Amador County',2020-08-03,0,0,0,0,0,?,?,?,?,?,?,?,?
'Butte County',2020-08-03,129,129,0,0,0,?,?,?,?,?,?,?,?
'Calaveras County',2020-08-03,31,19,0,0,0,?,?,?,?,?,?,?,?
'Colusa County',2020-08-03,0,0,0,0,0,?,?,?,?,?,?,?,?
'Contra Costa County',2020-08-03,566,465,0,0,0,?,?,?,?,?,?,?,?
'Del Norte County',2020-08-03,28,28,0,0,0,?,?,?,?,?,?,?,?
'El Dorado County',2020-08-03,46,38,0,0,0,?,?,?,?,?,?,?,?
'Fresno County',2020-08-03,367,353,28,28,0,?,?,?,?,?,?,?,?
'Glenn County',2020-08-03,0,0,0,0,0,?,?,?,?,?,?,?,?
'Humboldt County',2020-08-03,74,49,15,7,0,?,?,?,?,?,?,?,?
'Imperial County',2020-08-03,126,120,80,79,0,?,?,?,?,?,?,?,?
'Inyo County',2020-08-03,10,1,0,0,0,?,?,?,?,?,?,?,?
'Kern County',2020-08-03,24,22,15,15,0,?,?,?,?,?,?,?,?
'Kings County',2020-08-03,44,44,0,0,0,?,?,?,?,?,?,?,?
'Lake County',2020-08-03,0,0,0,0,0,?,?,?,?,?,?,?,?
'Lassen County',2020-08-03,9,9,0,0,0,?,?,?,?,?,?,?,?
'Los Angeles County',2020-08-03,4483,3840,651,651,0,?,?,?,?,?,?,?,?
'Madera County ',2020-08-03,17,17,0,0,0,?,?,?,?,?,?,?,?
'Marin County ',2020-08-03,182,109,44,7,0,?,?,?,?,?,?,?,?
'Mariposa County',2020-08-03,44,7,0,0,0,?,?,?,?,?,?,?,?
'Mendocino County',2020-08-03,120,47,0,0,0,?,?,?,?,?,?,?,?
'Merced County',2020-08-03,124,35,0,0,0,?,?,?,?,?,?,?,?
'Modoc County',2020-08-03,2,1,0,0,0,?,?,?,?,?,?,?,?
'Mono County',2020-08-03,5,0,0,0,0,?,?,?,?,?,?,?,?
'Monterey County',2020-08-03,124,98,108,15,8,?,?,?,?,?,?,?,?
'Napa County ',2020-08-03,111,99,18,12,0,?,?,?,?,?,?,?,?
'Nevada County ',2020-08-03,70,10,0,0,0,?,?,?,?,?,?,?,?
'Orange County',2020-08-03,692,578,78,78,0,?,?,?,?,?,?,?,?
'Placer County',2020-08-03,77,40,12,12,0,?,?,?,?,?,?,?,?
'Plumas County',2020-08-03,4,4,0,0,0,?,?,?,?,?,?,?,?
'Riverside County',2020-08-03,337,337,15,15,0,?,?,?,?,?,?,?,?
'Sacramento County',2020-08-03,525,503,63,63,0,?,?,?,?,?,?,?,?
'San Benito County',2020-08-03,23,23,3,3,0,?,?,?,?,?,?,?,?
'San Bernardino County',2020-08-03,427,427,20,0,20,?,?,?,?,?,?,?,?
'San Diego County',2020-08-03,1197,175,44,44,0,?,?,?,?,?,?,?,?
'San Francisco',2020-08-03,2614,1876,91,91,0,?,?,?,?,?,?,?,?
'San Joaquin County',2020-08-03,73,67,8,8,0,?,?,?,?,?,?,?,?
'San Luis Obispo County',2020-08-03,155,0,14,14,0,?,?,?,?,?,?,?,?
'San Mateo County',2020-08-03,161,161,0,0,0,?,?,?,?,?,?,?,?
'Santa Barbara County',2020-08-03,148,116,0,0,0,?,?,?,?,?,?,?,?
'Santa Clara County',2020-08-03,674,456,105,12,0,?,?,?,?,?,?,?,?
'Santa Cruz County',2020-08-03,149,134,35,0,12,?,?,?,?,?,?,?,?
'Shasta County',2020-08-03,97,97,0,0,0,?,?,?,?,?,?,?,?
'Sierra County',2020-08-03,0,0,0,0,0,?,?,?,?,?,?,?,?
'Siskiyou County',2020-08-03,4,4,6,6,0,?,?,?,?,?,?,?,?
'Solano County',2020-08-03,216,117,0,0,0,?,?,?,?,?,?,?,?
'Sonoma County',2020-08-03,77,77,24,24,0,?,?,?,?,?,?,?,?
'Stanislaus County',2020-08-03,130,106,0,0,0,?,?,?,?,?,?,?,?
'Sutter County',2020-08-03,17,17,5,5,0,?,?,?,?,?,?,?,?
'Tehama County',2020-08-03,0,0,5,5,0,?,?,?,?,?,?,?,?
'Trinity County',2020-08-03,10,0,0,0,0,?,?,?,?,?,?,?,?
'Tulare County',2020-08-03,113,70,0,0,0,?,?,?,?,?,?,?,?
'Tuolumne County',2020-08-03,21,21,0,0,0,?,?,?,?,?,?,?,?
'Ventura County',2020-08-03,331,147,0,0,0,?,?,?,?,?,?,?,?
'Yolo County',2020-08-03,167,124,0,0,0,?,?,?,?,?,?,?,?
'Yuba County',2020-08-03,6,6,5,5,0,?,?,?,?,?,?,?,?
'Wilton Rancheria Tribe',2020-08-03,0,0,10,10,0,?,?,?,?,?,?,?,?
'Bishop Paiute Tribal Council',2020-08-03,0,0,5,5,0,?,?,?,?,?,?,?,?
'Alameda County',2020-08-04,833,511,91,91,0,?,?,?,?,?,?,?,?
'Alpine County',2020-08-04,0,0,0,0,0,?,?,?,?,?,?,?,?
'Amador County',2020-08-04,0,0,0,0,0,?,?,?,?,?,?,?,?
'Butte County',2020-08-04,129,129,0,0,0,?,?,?,?,?,?,?,?
'Calaveras County',2020-08-04,31,19,0,0,0,?,?,?,?,?,?,?,?
'Colusa County',2020-08-04,0,0,0,0,0,?,?,?,?,?,?,?,?
'Contra Costa County',2020-08-04,566,465,0,0,0,?,?,?,?,?,?,?,?
'Del Norte County',2020-08-04,28,28,0,0,0,?,?,?,?,?,?,?,?
'El Dorado County',2020-08-04,46,38,0,0,0,?,?,?,?,?,?,?,?
'Fresno County',2020-08-04,367,353,28,28,0,?,?,?,?,?,?,?,?
'Glenn County',2020-08-04,0,0,0,0,0,?,?,?,?,?,?,?,?
'Humboldt County',2020-08-04,74,49,15,7,0,?,?,?,?,?,?,?,?
'Imperial County',2020-08-04,126,121,80,79,0,?,?,?,?,?,?,?,?
'Inyo County',2020-08-04,10,1,0,0,0,?,?,?,?,?,?,?,?
'Kern County',2020-08-04,21,21,15,15,0,?,?,?,?,?,?,?,?
'Kings County',2020-08-04,44,44,0,0,0,?,?,?,?,?,?,?,?
'Lake County',2020-08-04,0,0,0,0,0,?,?,?,?,?,?,?,?
'Lassen County',2020-08-04,9,9,0,0,0,?,?,?,?,?,?,?,?
'Los Angeles County',2020-08-04,4484,3817,651,651,0,?,?,?,?,?,?,?,?
'Madera County ',2020-08-04,17,17,0,0,0,?,?,?,?,?,?,?,?
'Marin County ',2020-08-04,182,108,44,7,0,?,?,?,?,?,?,?,?
'Mariposa County',2020-08-04,44,6,0,0,0,?,?,?,?,?,?,?,?
'Mendocino County',2020-08-04,120,47,0,0,0,?,?,?,?,?,?,?,?
'Merced County',2020-08-04,124,35,0,0,0,?,?,?,?,?,?,?,?
'Modoc County',2020-08-04,2,1,0,0,0,?,?,?,?,?,?,?,?
'Mono County',2020-08-04,5,0,0,0,0,?,?,?,?,?,?,?,?
'Monterey County',2020-08-04,124,97,108,15,8,?,?,?,?,?,?,?,?
'Napa County ',2020-08-04,111,99,18,12,0,?,?,?,?,?,?,?,?
'Nevada County ',2020-08-04,70,10,0,0,0,?,?,?,?,?,?,?,?
'Orange County',2020-08-04,692,578,78,78,0,?,?,?,?,?,?,?,?
'Placer County',2020-08-04,77,40,12,12,0,?,?,?,?,?,?,?,?
'Plumas County',2020-08-04,4,4,0,0,0,?,?,?,?,?,?,?,?
'Riverside County',2020-08-04,343,343,15,15,0,?,?,?,?,?,?,?,?
'Sacramento County',2020-08-04,525,503,63,63,0,?,?,?,?,?,?,?,?
'San Benito County',2020-08-04,23,23,3,3,0,?,?,?,?,?,?,?,?
'San Bernardino County',2020-08-04,427,427,20,0,20,?,?,?,?,?,?,?,?
'San Diego County',2020-08-04,1197,175,44,44,0,?,?,?,?,?,?,?,?
'San Francisco',2020-08-04,2614,1886,91,91,0,?,?,?,?,?,?,?,?
'San Joaquin County',2020-08-04,73,65,8,8,0,?,?,?,?,?,?,?,?
'San Luis Obispo County',2020-08-04,155,0,14,14,0,?,?,?,?,?,?,?,?
'San Mateo County',2020-08-04,161,161,0,0,0,?,?,?,?,?,?,?,?
'Santa Barbara County',2020-08-04,148,114,0,0,0,?,?,?,?,?,?,?,?
'Santa Clara County',2020-08-04,674,456,105,12,0,?,?,?,?,?,?,?,?
'Santa Cruz County',2020-08-04,149,132,35,0,12,?,?,?,?,?,?,?,?
'Shasta County',2020-08-04,97,97,0,0,0,?,?,?,?,?,?,?,?
'Sierra County',2020-08-04,0,0,0,0,0,?,?,?,?,?,?,?,?
'Siskiyou County',2020-08-04,4,4,6,6,0,?,?,?,?,?,?,?,?
'Solano County',2020-08-04,216,116,0,0,0,?,?,?,?,?,?,?,?
'Sonoma County',2020-08-04,77,77,24,24,0,?,?,?,?,?,?,?,?
'Stanislaus County',2020-08-04,129,105,0,0,0,?,?,?,?,?,?,?,?
'Sutter County',2020-08-04,17,17,5,5,0,?,?,?,?,?,?,?,?
'Tehama County',2020-08-04,0,0,5,5,0,?,?,?,?,?,?,?,?
'Trinity County',2020-08-04,10,0,0,0,0,?,?,?,?,?,?,?,?
'Tulare County',2020-08-04,113,68,0,0,0,?,?,?,?,?,?,?,?
'Tuolumne County',2020-08-04,21,21,0,0,0,?,?,?,?,?,?,?,?
'Ventura County',2020-08-04,331,147,0,0,0,?,?,?,?,?,?,?,?
'Yolo County',2020-08-04,167,125,0,0,0,?,?,?,?,?,?,?,?
'Yuba County',2020-08-04,6,6,5,5,0,?,?,?,?,?,?,?,?
'Wilton Rancheria Tribe',2020-08-04,0,0,10,10,0,?,?,?,?,?,?,?,?
'Bishop Paiute Tribal Council',2020-08-04,0,0,5,5,0,?,?,?,?,?,?,?,?
Ventura,?,?,?,?,?,?,2020-03-29,24,85,?,?,5,19,14
Modoc,?,?,?,?,?,?,2020-03-29,0,0,?,?,0,0,?
Madera,?,?,?,?,?,?,2020-03-29,1,6,?,?,1,1,8
Fresno,?,?,?,?,?,?,2020-03-29,8,116,?,?,3,14,22
Sonoma,?,?,?,?,?,?,2020-03-29,7,20,?,?,2,5,12
'San Luis Obispo',?,?,?,?,?,?,2020-03-29,7,12,?,?,3,4,948
Merced,?,?,?,?,?,?,2020-03-29,1,7,?,?,0,0,3
Lassen,?,?,?,?,?,?,2020-03-29,0,2,?,?,0,0,?
'San Bernardino',?,?,?,?,?,?,2020-03-29,33,123,?,?,19,20,65
Colusa,?,?,?,?,?,?,2020-03-29,?,?,?,?,?,?,?
Stanislaus,?,?,?,?,?,?,2020-03-29,20,48,?,?,9,8,25
Trinity,?,?,?,?,?,?,2020-03-29,0,0,?,?,0,0,?
'San Benito',?,?,?,?,?,?,2020-03-29,1,1,?,?,1,0,1
Tulare,?,?,?,?,?,?,2020-03-29,6,13,?,?,5,3,7
Monterey,?,?,?,?,?,?,2020-03-29,2,16,?,?,1,2,10
'San Mateo',?,?,?,?,?,?,2020-03-29,46,27,?,?,16,10,28
Mendocino,?,?,?,?,?,?,2020-03-29,1,11,?,?,0,0,1
Calaveras,?,?,?,?,?,?,2020-03-29,?,?,?,?,?,?,?
Siskiyou,?,?,?,?,?,?,2020-03-29,0,0,?,?,0,0,2
'Del Norte',?,?,?,?,?,?,2020-03-29,1,2,?,?,0,0,3
Sutter,?,?,?,?,?,?,2020-03-29,0,0,?,?,0,0,?
Napa,?,?,?,?,?,?,2020-03-29,0,26,?,?,?,?,5
'San Joaquin',?,?,?,?,?,?,2020-03-29,34,35,?,?,5,2,7
Orange,?,?,?,?,?,?,2020-03-29,74,167,?,?,31,40,131
Nevada,?,?,?,?,?,?,2020-03-29,23,?,?,?,1,0,3
Placer,?,?,?,?,?,?,2020-03-29,18,14,?,?,4,1,10
'El Dorado',?,?,?,?,?,?,2020-03-29,0,6,?,?,0,3,3
Solano,?,?,?,?,?,?,2020-03-29,7,27,?,?,4,1,28
Inyo,?,?,?,?,?,?,2020-03-29,?,?,?,?,?,?,?
'San Diego',?,?,?,?,?,?,2020-03-29,121,211,?,?,77,39,205
Yuba,?,?,?,?,?,?,2020-03-29,2,12,?,?,2,4,2
Glenn,?,?,?,?,?,?,2020-03-29,?,?,?,?,?,?,?
Lake,?,?,?,?,?,?,2020-03-29,0,1,?,?,0,1,2
'Santa Barbara',?,?,?,?,?,?,2020-03-29,15,21,?,?,9,3,47
'San Francisco',?,?,?,?,?,?,2020-03-29,50,73,?,?,24,10,61
Yolo,?,?,?,?,?,?,2020-03-29,2,3,?,?,1,1,0
'Santa Clara',?,?,?,?,?,?,2020-03-29,141,72,?,?,65,15,70
'Los Angeles',?,?,?,?,?,?,2020-03-29,489,1132,?,?,191,182,345
Tuolumne,?,?,?,?,?,?,2020-03-29,1,5,?,?,0,0,0
Alameda,?,?,?,?,?,?,2020-03-29,36,91,?,?,20,16,119
Humboldt,?,?,?,?,?,?,2020-03-29,1,10,?,?,0,0,18
Mono,?,?,?,?,?,?,2020-03-29,0,1,?,?,0,0,2
Sacramento,?,?,?,?,?,?,2020-03-29,36,27,?,?,12,18,50
'Santa Cruz',?,?,?,?,?,?,2020-03-29,0,0,?,?,0,0,?
Butte,?,?,?,?,?,?,2020-03-29,?,?,?,?,?,?,?
Marin,?,?,?,?,?,?,2020-03-29,7,13,?,?,2,6,11
Tehama,?,?,?,?,?,?,2020-03-29,0,0,?,?,0,0,2
Riverside,?,?,?,?,?,?,2020-03-29,44,78,?,?,13,20,46
Shasta,?,?,?,?,?,?,2020-03-29,0,0,?,?,0,0,?
Amador,?,?,?,?,?,?,2020-03-29,1,0,?,?,0,0,2
Kings,?,?,?,?,?,?,2020-03-29,2,5,?,?,1,0,2
Kern,?,?,?,?,?,?,2020-03-29,16,57,?,?,8,8,39
Plumas,?,?,?,?,?,?,2020-03-29,0,1,?,?,0,1,?
Imperial,?,?,?,?,?,?,2020-03-29,5,100,?,?,1,2,2
'Contra Costa',?,?,?,?,?,?,2020-03-29,23,62,?,?,8,15,62
Ventura,?,?,?,?,?,?,2020-03-30,25,82,?,?,5,28,15
'Santa Barbara',?,?,?,?,?,?,2020-03-30,19,25,?,?,11,7,48
Siskiyou,?,?,?,?,?,?,2020-03-30,0,0,?,?,0,0,3
Mono,?,?,?,?,?,?,2020-03-30,0,1,?,?,0,0,2
Merced,?,?,?,?,?,?,2020-03-30,1,9,?,?,0,2,11
Marin,?,?,?,?,?,?,2020-03-30,10,9,?,?,4,2,16
Tehama,?,?,?,?,?,?,2020-03-30,0,2,?,?,0,0,2
Shasta,?,?,?,?,?,?,2020-03-30,1,4,?,?,0,0,13
Modoc,?,?,?,?,?,?,2020-03-30,0,31,?,?,0,0,?
Nevada,?,?,?,?,?,?,2020-03-30,26,17,?,?,2,5,3
'Del Norte',?,?,?,?,?,?,2020-03-30,0,2,?,?,0,0,5
Sutter,?,?,?,?,?,?,2020-03-30,0,0,?,?,0,0,?
Glenn,?,?,?,?,?,?,2020-03-30,0,0,?,?,0,0,?
Mendocino,?,?,?,?,?,?,2020-03-30,2,11,?,?,0,1,8
Tulare,?,?,?,?,?,?,2020-03-30,5,21,?,?,4,6,7
Riverside,?,?,?,?,?,?,2020-03-30,60,133,?,?,22,33,77
Orange,?,?,?,?,?,?,2020-03-30,98,251,?,?,42,58,131
Kings,?,?,?,?,?,?,2020-03-30,2,12,?,?,1,2,0
'Los Angeles',?,?,?,?,?,?,2020-03-30,601,1277,?,?,245,244,456
Kern,?,?,?,?,?,?,2020-03-30,18,123,?,?,6,8,51
Yuba,?,?,?,?,?,?,2020-03-30,3,17,?,?,2,4,10
Lake,?,?,?,?,?,?,2020-03-30,0,1,?,?,0,1,3
Placer,?,?,?,?,?,?,2020-03-30,19,19,?,?,5,1,29
Napa,?,?,?,?,?,?,2020-03-30,3,8,?,?,1,0,9
'San Bernardino',?,?,?,?,?,?,2020-03-30,67,179,?,?,27,33,66
Imperial,?,?,?,?,?,?,2020-03-30,19,109,?,?,3,3,4
'San Francisco',?,?,?,?,?,?,2020-03-30,58,92,?,?,18,7,90
Trinity,?,?,?,?,?,?,2020-03-30,0,0,?,?,0,0,?
Alameda,?,?,?,?,?,?,2020-03-30,59,89,?,?,27,18,146
'Santa Clara',?,?,?,?,?,?,2020-03-30,153,93,?,?,74,23,103
Yolo,?,?,?,?,?,?,2020-03-30,2,2,?,?,1,2,0
Calaveras,?,?,?,?,?,?,2020-03-30,0,3,?,?,0,1,5
'San Benito',?,?,?,?,?,?,2020-03-30,1,1,?,?,1,0,1
'Santa Cruz',?,?,?,?,?,?,2020-03-30,0,2,?,?,0,0,4
Monterey,?,?,?,?,?,?,2020-03-30,11,16,?,?,4,0,17
Madera,?,?,?,?,?,?,2020-03-30,1,5,?,?,1,3,4
Colusa,?,?,?,?,?,?,2020-03-30,0,1,?,?,0,1,5
'San Diego',?,?,?,?,?,?,2020-03-30,146,446,?,?,72,23,228
Fresno,?,?,?,?,?,?,2020-03-30,10,88,?,?,3,14,24
Plumas,?,?,?,?,?,?,2020-03-30,0,1,?,?,0,0,?
Stanislaus,?,?,?,?,?,?,2020-03-30,17,51,?,?,9,5,29
Lassen,?,?,?,?,?,?,2020-03-30,0,4,?,?,0,0,?
'Contra Costa',?,?,?,?,?,?,2020-03-30,25,54,?,?,11,6,90
Amador,?,?,?,?,?,?,2020-03-30,0,1,?,?,0,0,4
Inyo,?,?,?,?,?,?,2020-03-30,?,?,?,?,?,?,?
Sacramento,?,?,?,?,?,?,2020-03-30,45,86,?,?,21,23,58
'San Mateo',?,?,?,?,?,?,2020-03-30,56,40,?,?,18,11,47
Humboldt,?,?,?,?,?,?,2020-03-30,1,8,?,?,0,0,10
Sonoma,?,?,?,?,?,?,2020-03-30,7,22,?,?,3,4,29
Solano,?,?,?,?,?,?,2020-03-30,15,16,?,?,6,0,47
